locus prob log10(PO) qval alpha fst
21148 0.0079004 -2.0989 0.97957 0.0010036 0.018398
21158 0.0091005 -2.0370 0.97221 0.0050705 0.018500
21159 0.0079004 -2.0989 0.97957 0.0036401 0.018447
21163 0.0078504 -2.1017 0.97975 -0.00045604 0.018354
21167 0.0078504 -2.1017 0.97975 0.0024603 0.018404
2117 0.0084004 -2.0720 0.97723 -0.0011742 0.018363
21174 0.010951 -1.9558 0.95015 -0.0080478 0.018250
21180 0.012101 -1.9119 0.92913 -0.010766 0.018218
21184 0.0086004 -2.0617 0.97604 -0.0021180 0.018330
2120 0.0079504 -2.0961 0.97936 7.9469e-05 0.018368
21208 0.0066003 -2.1776 0.98219 -0.00077688 0.018339
21217 0.010251 -1.9848 0.95972 -0.0036110 0.018341
21220 0.0097005 -2.0090 0.96618 0.0043058 0.018462
21226 0.0096505 -2.0112 0.96693 0.0039744 0.018448
21258 0.012101 -1.9119 0.92913 -0.0093108 0.018237
21259 0.0095005 -2.0181 0.96854 -0.0038117 0.018304
21265 0.0089004 -2.0467 0.97382 0.00069807 0.018409
21267 0.0073504 -2.1305 0.98119 -0.0013315 0.018325
21269 0.0077004 -2.1101 0.98024 -0.00079680 0.018347
21278 0.0097505 -2.0067 0.96554 -0.0071183 0.018258
21285 0.0080004 -2.0934 0.97913 -0.0026683 0.018316
21295 0.011651 -1.9286 0.93866 0.0093417 0.018692
21297 0.0094505 -2.0204 0.96918 -0.0011151 0.018338
21304 0.0073504 -2.1305 0.98119 -0.0040162 0.018291
21308 0.0064003 -2.1910 0.98229 -0.00052637 0.018337
2131 0.0084004 -2.0720 0.97723 0.0017259 0.018428
21310 0.011451 -1.9362 0.94233 -0.0075625 0.018258
21312 0.010001 -1.9956 0.96269 0.0052306 0.018536
21315 0.0093005 -2.0274 0.97060 -0.0029382 0.018322
21319 0.011551 -1.9324 0.94040 0.0079169 0.018652
21323 0.014401 -1.8353 0.87141 -0.012257 0.018212
21324 0.0090005 -2.0418 0.97300 0.0030010 0.018444
2133 0.0064503 -2.1876 0.98226 0.00063298 0.018366
21336 0.0092005 -2.0322 0.97154 0.0020695 0.018415
21343 0.0078504 -2.1017 0.97975 -0.00058110 0.018348
21346 0.0099005 -2.0000 0.96399 -0.0022879 0.018387
21363 0.0062503 -2.2014 0.98235 0.0014727 0.018381
21365 0.013501 -1.8637 0.89499 -0.0091124 0.018243
21366 0.0068503 -2.1613 0.98196 -0.0026140 0.018304
21367 0.010551 -1.9721 0.95578 0.0072149 0.018564
21368 0.0087004 -2.0567 0.97532 -0.0026622 0.018327
21369 0.011601 -1.9305 0.93942 -0.0079455 0.018251
21378 0.0079004 -2.0989 0.97957 -0.00073719 0.018348
21395 0.0080004 -2.0934 0.97913 -0.0028845 0.018312
21396 0.0083004 -2.0773 0.97769 0.0026457 0.018421
21399 0.011051 -1.9518 0.94903 -0.0070950 0.018260
21406 0.011251 -1.9439 0.94594 -0.0074145 0.018256
21407 0.011001 -1.9538 0.94987 -0.0063833 0.018279
21410 0.011901 -1.9192 0.93350 -0.0037569 0.018344
21412 0.011951 -1.9174 0.93203 -0.0085060 0.018242
21416 0.0081004 -2.0880 0.97870 -0.0032251 0.018305
21420 0.010051 -1.9934 0.96214 -0.0061356 0.018282
21424 0.0077004 -2.1101 0.98024 -0.0010748 0.018342
21426 0.015101 -1.8144 0.85431 -0.014576 0.018188
21428 0.016401 -1.7780 0.83033 0.012200 0.018699
21432 0.0099505 -1.9978 0.96333 -0.0044915 0.018296
21435 0.011401 -1.9381 0.94320 -0.0076288 0.018252
21436 0.0093005 -2.0274 0.97060 0.00072826 0.018407
21439 0.013351 -1.8687 0.89877 -0.011723 0.018215
21440 0.0078504 -2.1017 0.97975 -0.0025490 0.018313
21441 0.0086504 -2.0592 0.97568 0.00043433 0.018385
21443 0.0082004 -2.0826 0.97826 -0.0014424 0.018328
21451 0.0098005 -2.0045 0.96493 0.0029279 0.018464
21453 0.010451 -1.9763 0.95715 -0.0059417 0.018273
21454 0.0084504 -2.0694 0.97695 -0.00091042 0.018355
21457 0.011401 -1.9381 0.94320 -0.0077328 0.018252
21464 0.011151 -1.9478 0.94754 -0.0076425 0.018249
21466 0.0096005 -2.0135 0.96758 0.0039239 0.018456
21473 0.010501 -1.9742 0.95639 -0.0059488 0.018272
21475 0.0088504 -2.0492 0.97421 0.0024424 0.018426
21483 0.0083504 -2.0747 0.97747 -0.0025446 0.018323
21489 0.0096505 -2.0112 0.96693 0.0046396 0.018520
21496 0.011701 -1.9267 0.93745 -0.0074982 0.018254
21504 0.010751 -1.9639 0.95276 -0.0063056 0.018277
21507 0.011001 -1.9538 0.94987 -0.0091835 0.018241
2151 0.0097505 -2.0067 0.96554 -0.0040914 0.018298
21512 0.0084504 -2.0694 0.97695 -0.00069736 0.018356
21515 0.0097505 -2.0067 0.96554 -0.0067096 0.018264
21521 0.0074004 -2.1275 0.98105 0.0014599 0.018391
21523 0.0076504 -2.1130 0.98043 0.0012119 0.018396
21525 0.0078004 -2.1045 0.97994 0.00046732 0.018385
21526 0.0088004 -2.0517 0.97463 -0.0011344 0.018343
21528 0.0096505 -2.0112 0.96693 0.0019576 0.018427
21529 0.0090005 -2.0418 0.97300 -0.00075328 0.018380
21539 0.011201 -1.9459 0.94682 0.0069423 0.018594
21542 0.0083004 -2.0773 0.97769 0.0037622 0.018486
21546 0.0079504 -2.0961 0.97936 -0.0017751 0.018324
21549 0.0080504 -2.0907 0.97894 0.00074286 0.018371
21552 0.010251 -1.9848 0.95972 -0.0015791 0.018348
21558 0.013251 -1.8720 0.90180 0.0096659 0.018650
21559 0.0079504 -2.0961 0.97936 0.00056860 0.018387
21561 0.0096005 -2.0135 0.96758 -0.0032399 0.018312
21564 0.011801 -1.9229 0.93543 -0.0083732 0.018253
21570 0.0089004 -2.0467 0.97382 -0.0036004 0.018308
21576 0.010101 -1.9912 0.96161 -0.0048581 0.018291
21579 0.0075504 -2.1187 0.98070 -0.0014102 0.018340
2158 0.010201 -1.9869 0.96051 -0.0017598 0.018376
21581 0.010201 -1.9869 0.96051 -0.0048742 0.018286
21584 0.012251 -1.9065 0.92601 -0.010465 0.018226
21588 0.0091005 -2.0370 0.97221 0.00039515 0.018380
21589 0.010101 -1.9912 0.96161 0.0058101 0.018517
2159 0.014201 -1.8415 0.87627 -0.012880 0.018205
21591 0.0088004 -2.0517 0.97463 0.0026778 0.018426
2160 0.0087504 -2.0542 0.97496 -3.6223e-05 0.018422
21602 0.0097005 -2.0090 0.96618 -0.0021331 0.018366
21610 0.012601 -1.8941 0.91796 -0.0094714 0.018235
21629 0.0087504 -2.0542 0.97496 0.0011104 0.018397
21632 0.010601 -1.9700 0.95506 -0.0040284 0.018354
2164 0.0099505 -1.9978 0.96333 -0.0061828 0.018273
21644 0.010051 -1.9934 0.96214 -0.0054920 0.018278
21646 0.0061003 -2.2120 0.98241 -0.00082207 0.018335
2165 0.0079504 -2.0961 0.97936 0.00097453 0.018383
21650 0.0096005 -2.0135 0.96758 -0.0021812 0.018351
21661 0.0098505 -2.0022 0.96440 0.0053347 0.018485
21666 0.22871 -0.52793 0.31130 0.34259 0.032262
21671 0.0087004 -2.0567 0.97532 -0.0012350 0.018345
21672 0.013351 -1.8687 0.89877 -0.010955 0.018226
21677 0.0074504 -2.1246 0.98093 0.00064306 0.018381
21682 0.010101 -1.9912 0.96161 0.0045209 0.018587
21685 0.0099505 -1.9978 0.96333 -0.0056991 0.018272
21690 0.0077004 -2.1101 0.98024 -0.0014335 0.018336
21692 0.0082504 -2.0799 0.97796 0.0040325 0.018463
21694 0.011351 -1.9400 0.94416 -0.0070386 0.018265
217 0.0095005 -2.0181 0.96854 -0.0057418 0.018275
2171 0.0075004 -2.1216 0.98082 0.00065978 0.018391
21711 0.0078004 -2.1045 0.97994 -0.0026527 0.018314
21714 0.0094505 -2.0204 0.96918 0.0043020 0.018495
21718 0.0073004 -2.1335 0.98130 -0.0024553 0.018303
21721 0.011751 -1.9248 0.93646 -0.0062379 0.018283
21723 0.017901 -1.7393 0.81696 0.015407 0.018832
21730 0.0089004 -2.0467 0.97382 0.0033797 0.018445
21731 0.0080504 -2.0907 0.97894 0.0030941 0.018450
21733 0.0078004 -2.1045 0.97994 0.00086152 0.018379
21734 0.010451 -1.9763 0.95715 -0.0060505 0.018276
21738 0.013551 -1.8621 0.89279 -0.010715 0.018231
21741 0.0083004 -2.0773 0.97769 -0.0029661 0.018313
21745 0.011251 -1.9439 0.94594 -0.0071659 0.018256
21746 0.0091505 -2.0346 0.97181 0.0044187 0.018470
21748 0.0096005 -2.0135 0.96758 -0.0038117 0.018301
2175 0.0083004 -2.0773 0.97769 -0.0023889 0.018326
21750 0.0071004 -2.1456 0.98163 0.00081161 0.018379
21752 0.0090505 -2.0394 0.97261 -0.0040039 0.018307
21756 0.0071004 -2.1456 0.98163 0.00051847 0.018380
21760 0.0087504 -2.0542 0.97496 0.0025038 0.018469
21761 0.0081004 -2.0880 0.97870 0.0017111 0.018406
21765 0.014051 -1.8462 0.88025 -0.010820 0.018234
21768 0.0084504 -2.0694 0.97695 -0.0021668 0.018329
21769 0.010201 -1.9869 0.96051 -0.0076257 0.018261
21771 0.016851 -1.7660 0.82665 0.014420 0.018821
21773 0.0075004 -2.1216 0.98082 -0.0014568 0.018337
21776 0.010551 -1.9721 0.95578 -0.0074745 0.018260
21784 0.0086504 -2.0592 0.97568 -0.0024419 0.018320
21786 0.0084004 -2.0720 0.97723 -0.0032410 0.018308
21793 0.010651 -1.9680 0.95432 -0.0061748 0.018270
21795 0.010051 -1.9934 0.96214 -0.0032100 0.018318
21796 0.0080004 -2.0934 0.97913 0.0013493 0.018401
218 0.0079004 -2.0989 0.97957 -0.0010241 0.018337
21800 0.0092505 -2.0298 0.97114 -0.0041545 0.018315
21806 0.010151 -1.9891 0.96109 -0.0062875 0.018276
21810 0.0083504 -2.0747 0.97747 -0.0019490 0.018330
21817 0.0092505 -2.0298 0.97114 0.0056232 0.018521
21818 0.012851 -1.8855 0.91199 -0.010461 0.018230
21823 0.0099505 -1.9978 0.96333 -0.0064591 0.018264
21824 0.0085504 -2.0643 0.97636 -0.0027703 0.018318
21827 0.0079004 -2.0989 0.97957 -0.0013805 0.018348
21830 0.011501 -1.9343 0.94148 -0.0083248 0.018246
21833 0.010051 -1.9934 0.96214 -0.0047428 0.018294
21838 0.0078004 -2.1045 0.97994 0.0014941 0.018395
21846 0.0084004 -2.0720 0.97723 -0.0019381 0.018338
21852 0.0085504 -2.0643 0.97636 -0.0026803 0.018317
21855 0.0070004 -2.1518 0.98177 0.0014819 0.018380
21869 0.010051 -1.9934 0.96214 -0.0067875 0.018266
21876 0.0086004 -2.0617 0.97604 -0.0034009 0.018301
21877 0.0091005 -2.0370 0.97221 -0.0029159 0.018325
21878 0.011951 -1.9174 0.93203 -0.0091916 0.018241
21884 0.010551 -1.9721 0.95578 -0.0075934 0.018251
21890 0.19951 -0.60339 0.36246 0.33396 0.033249
21897 0.010401 -1.9784 0.95800 -0.0075965 0.018249
2191 0.0088504 -2.0492 0.97421 -0.0036081 0.018303
21912 0.0079504 -2.0961 0.97936 -0.00014968 0.018370
21919 0.0091505 -2.0346 0.97181 -0.0025959 0.018325
21921 0.010701 -1.9659 0.95348 -0.0070075 0.018274
21922 0.46442 -0.061908 0.15696 0.59301 0.039775
21923 0.010101 -1.9912 0.96161 -0.0067581 0.018261
21925 0.0079504 -2.0961 0.97936 -0.0026481 0.018308
21930 0.0072504 -2.1365 0.98140 -1.7971e-05 0.018359
21933 0.0087504 -2.0542 0.97496 0.0043365 0.018463
21934 0.0060503 -2.2156 0.98242 -0.00042801 0.018334
21938 0.0099505 -1.9978 0.96333 -0.0038270 0.018329
21943 0.038052 -1.4028 0.64123 0.046240 0.020106
21948 0.011451 -1.9362 0.94233 -0.0086403 0.018241
21949 0.010301 -1.9826 0.95924 0.0024745 0.018446
2195 0.0098005 -2.0045 0.96493 -0.0056698 0.018283
21959 0.0074504 -2.1246 0.98093 0.0033579 0.018428
21966 0.0084504 -2.0694 0.97695 -0.0029505 0.018321
21976 0.0072504 -2.1365 0.98140 0.00081938 0.018376
21980 0.0074004 -2.1275 0.98105 -0.0021410 0.018322
21983 0.0096005 -2.0135 0.96758 0.0018567 0.018437
21987 0.0092005 -2.0322 0.97154 0.0049470 0.018507
21988 0.0069503 -2.1550 0.98182 -0.0011870 0.018321
21989 0.0072004 -2.1395 0.98148 -0.0016643 0.018328
21992 0.010151 -1.9891 0.96109 -0.0080903 0.018250
21998 0.0059503 -2.2229 0.98244 -0.00067201 0.018327
22003 0.019501 -1.7014 0.79288 0.017442 0.018891
22007 0.0072004 -2.1395 0.98148 0.0014197 0.018392
22009 0.0079004 -2.0989 0.97957 -0.0015757 0.018335
22012 0.0069003 -2.1581 0.98188 0.00012529 0.018354
2202 0.0077504 -2.1073 0.98009 -0.00099709 0.018341
22020 0.010351 -1.9805 0.95867 0.0043995 0.018475
22023 0.0087504 -2.0542 0.97496 -0.00070437 0.018376
22025 0.012001 -1.9156 0.93103 -0.010388 0.018229
22028 0.0079504 -2.0961 0.97936 -0.00074694 0.018340
22029 0.010701 -1.9659 0.95348 0.0059861 0.018532
22033 0.0084004 -2.0720 0.97723 -0.0038079 0.018298
22038 0.013401 -1.8670 0.89743 -0.010570 0.018227
22039 0.0082004 -2.0826 0.97826 0.0010640 0.018377
22041 0.0072504 -2.1365 0.98140 -0.00050128 0.018346
22044 0.0080004 -2.0934 0.97913 -0.0010580 0.018338
22045 0.0074004 -2.1275 0.98105 -0.0016409 0.018324
22046 0.011251 -1.9439 0.94594 -0.0078384 0.018252
22048 0.0084004 -2.0720 0.97723 0.0029568 0.018438
22050 0.010851 -1.9598 0.95115 0.0049617 0.018496
22058 0.0085004 -2.0669 0.97666 -0.0039757 0.018296
2206 0.0082004 -2.0826 0.97826 -0.0017160 0.018360
22062 0.012101 -1.9119 0.92913 -0.010540 0.018229
22064 0.012951 -1.8820 0.90861 0.011502 0.018737
22067 0.010701 -1.9659 0.95348 0.0051974 0.018520
22068 0.0092505 -2.0298 0.97114 -0.0053436 0.018280
22074 0.012301 -1.9047 0.92503 -0.0098381 0.018236
22078 0.0086504 -2.0592 0.97568 -0.0023284 0.018329
22083 0.0087504 -2.0542 0.97496 0.0041912 0.018455
22084 0.0064003 -2.1910 0.98229 -0.0013824 0.018329
22089 0.010801 -1.9618 0.95179 -0.0066249 0.018266
2209 0.0099005 -2.0000 0.96399 -0.0059292 0.018270
22091 0.012551 -1.8958 0.91965 -0.011324 0.018219
22103 0.0092005 -2.0322 0.97154 -0.0042696 0.018302
22107 0.0088504 -2.0492 0.97421 -0.0033010 0.018308
22114 0.0070004 -2.1518 0.98177 -0.00084842 0.018342
22120 0.010601 -1.9700 0.95506 -0.0067199 0.018260
22126 0.0097005 -2.0090 0.96618 -0.0030859 0.018316
22137 0.0098005 -2.0045 0.96493 0.00074811 0.018438
22138 0.0092005 -2.0322 0.97154 -0.0045152 0.018293
2214 0.0069503 -2.1550 0.98182 -0.00017946 0.018354
22153 0.010851 -1.9598 0.95115 0.0029523 0.018490
22161 0.0079004 -2.0989 0.97957 -0.0011424 0.018340
22162 0.012351 -1.9029 0.92368 -0.0095206 0.018243
22163 0.0087504 -2.0542 0.97496 -0.0025962 0.018312
22166 0.0084004 -2.0720 0.97723 -0.0020826 0.018332
22167 0.011201 -1.9459 0.94682 -0.0097741 0.018235
2217 0.0069503 -2.1550 0.98182 -0.0019956 0.018318
22170 0.012651 -1.8924 0.91703 -0.0089350 0.018245
22174 0.012051 -1.9137 0.93027 0.0055139 0.018609
22181 0.010051 -1.9934 0.96214 -0.0038874 0.018312
22182 0.0098005 -2.0045 0.96493 0.0037819 0.018492
2219 0.0097505 -2.0067 0.96554 -0.0034965 0.018318
22190 0.0087504 -2.0542 0.97496 0.0029188 0.018431
22193 0.0086004 -2.0617 0.97604 -0.0049870 0.018280
22196 0.0084504 -2.0694 0.97695 0.0023461 0.018425
22197 0.0093505 -2.0251 0.97016 -0.0028054 0.018325
2220 0.010251 -1.9848 0.95972 -0.0065180 0.018272
22201 0.012301 -1.9047 0.92503 0.0084713 0.018660
22207 0.060253 -1.1930 0.53957 0.081268 0.021563
2221 0.015451 -1.8043 0.85012 0.013383 0.018848
22210 0.010201 -1.9869 0.96051 -0.0035939 0.018312
22218 0.011551 -1.9324 0.94040 -0.0086403 0.018243
2223 0.019901 -1.6924 0.78806 0.020487 0.019096
22233 0.0099005 -2.0000 0.96399 -0.0051103 0.018284
22241 0.0093005 -2.0274 0.97060 -0.0053110 0.018280
22242 0.015801 -1.7944 0.84266 0.012097 0.018708
22244 0.010801 -1.9618 0.95179 -0.0063639 0.018269
22247 0.0076004 -2.1159 0.98057 -0.00021387 0.018350
22251 0.0076004 -2.1159 0.98057 -0.0010579 0.018340
22259 0.0093005 -2.0274 0.97060 -0.0057847 0.018280
22261 0.0070504 -2.1487 0.98169 0.00034571 0.018361
22263 0.0084004 -2.0720 0.97723 -0.0026271 0.018318
22268 0.012451 -1.8994 0.92191 -0.0094262 0.018232
22269 0.0080004 -2.0934 0.97913 -0.00036893 0.018357
22271 0.0085504 -2.0643 0.97636 -0.0020265 0.018326
22274 0.010251 -1.9848 0.95972 -0.0074419 0.018259
22278 0.0076504 -2.1130 0.98043 0.00014799 0.018360
22280 0.0079504 -2.0961 0.97936 0.0028338 0.018433
22281 0.0088504 -2.0492 0.97421 -0.0039133 0.018305
22284 0.0096005 -2.0135 0.96758 -0.0029310 0.018318
22293 0.012251 -1.9065 0.92601 -0.0082615 0.018258
22296 0.0094505 -2.0204 0.96918 -0.0046997 0.018299
22303 0.0076004 -2.1159 0.98057 -0.0024404 0.018303
22307 0.012751 -1.8889 0.91487 -0.010132 0.018233
2231 0.011401 -1.9381 0.94320 -0.0077927 0.018252
22311 0.0068503 -2.1613 0.98196 0.00036705 0.018359
22313 0.012401 -1.9011 0.92272 0.0060328 0.018640
22316 0.0080504 -2.0907 0.97894 0.0021803 0.018441
22321 0.0099505 -1.9978 0.96333 -0.0056272 0.018277
22324 0.0093005 -2.0274 0.97060 -0.0034782 0.018313
22326 0.013501 -1.8637 0.89499 -0.011983 0.018214
22328 0.0081504 -2.0853 0.97848 -0.0045608 0.018288
22332 0.0096505 -2.0112 0.96693 -0.0043062 0.018291
22333 0.0056003 -2.2494 0.98249 0.00034675 0.018348
22335 0.0065503 -2.1809 0.98223 0.00049316 0.018363
22338 0.0096005 -2.0135 0.96758 0.0011317 0.018406
2234 0.0092505 -2.0298 0.97114 -0.0063083 0.018266
22341 0.0068003 -2.1645 0.98201 0.0021156 0.018403
22347 0.013101 -1.8770 0.90491 -0.011556 0.018219
22350 0.0077504 -2.1073 0.98009 -0.00074862 0.018347
22353 0.0087004 -2.0567 0.97532 -0.0041420 0.018296
22355 0.0077504 -2.1073 0.98009 0.00054812 0.018373
22356 0.0089004 -2.0467 0.97382 -0.0057237 0.018275
22357 0.0082504 -2.0799 0.97796 -0.00097213 0.018353
22360 0.0056503 -2.2455 0.98248 0.0012621 0.018366
22361 0.0093005 -2.0274 0.97060 0.0055595 0.018515
22369 0.011601 -1.9305 0.93942 -0.0082189 0.018253
2237 0.0080504 -2.0907 0.97894 -0.00096037 0.018343
22377 0.026151 -1.5710 0.73104 0.029145 0.019467
22379 0.012751 -1.8889 0.91487 -0.011577 0.018209
2238 0.0085004 -2.0669 0.97666 0.0026077 0.018439
22388 0.010201 -1.9869 0.96051 -0.0059090 0.018276
22393 0.019401 -1.7037 0.79367 0.018564 0.019058
22396 0.0068003 -2.1645 0.98201 -9.1013e-06 0.018351
2240 0.014401 -1.8353 0.87141 -0.011520 0.018220
22400 0.011551 -1.9324 0.94040 -0.0079203 0.018255
22403 0.0063003 -2.1979 0.98233 -0.00087991 0.018325
22406 0.010951 -1.9558 0.95015 -0.0046369 0.018290
22424 0.0073504 -2.1305 0.98119 -0.00081260 0.018339
22426 0.010151 -1.9891 0.96109 -0.0061722 0.018272
22437 0.0057003 -2.2416 0.98248 -3.0645e-05 0.018345
22442 0.0086504 -2.0592 0.97568 0.0011107 0.018401
22446 0.010751 -1.9639 0.95276 0.0068966 0.018540
22447 0.0078004 -2.1045 0.97994 -0.0024129 0.018317
22451 0.052803 -1.2538 0.57351 0.068405 0.020930
22460 0.0094505 -2.0204 0.96918 -0.0054126 0.018274
22461 0.011701 -1.9267 0.93745 -0.0077528 0.018263
22462 0.0080004 -2.0934 0.97913 0.0030393 0.018409
22468 0.011901 -1.9192 0.93350 -0.0086624 0.018250
22469 0.0076504 -2.1130 0.98043 -0.00043594 0.018350
22470 0.0073504 -2.1305 0.98119 -0.0010921 0.018336
22473 0.0066003 -2.1776 0.98219 0.0021876 0.018392
22476 0.0081004 -2.0880 0.97870 -0.00013195 0.018370
22478 0.0083004 -2.0773 0.97769 0.00087207 0.018376
22484 0.0084004 -2.0720 0.97723 -0.0045032 0.018287
22490 0.0069003 -2.1581 0.98188 -0.0026432 0.018309
22492 0.0096005 -2.0135 0.96758 0.0047303 0.018514
22493 0.0083004 -2.0773 0.97769 0.0036978 0.018466
22494 0.0066503 -2.1743 0.98215 0.00077064 0.018370
22499 0.0095505 -2.0158 0.96805 -0.0026613 0.018324
22507 0.0080004 -2.0934 0.97913 -0.0027799 0.018315
22512 0.013951 -1.8493 0.88283 0.011759 0.018703
22517 0.0097505 -2.0067 0.96554 -0.0046858 0.018300
22518 0.0089004 -2.0467 0.97382 -0.0041048 0.018304
22519 0.013001 -1.8804 0.90728 0.0087500 0.018602
22526 0.0091005 -2.0370 0.97221 -0.0045150 0.018300
22527 0.0074504 -2.1246 0.98093 -0.0033517 0.018299
22530 0.010451 -1.9763 0.95715 -0.0067170 0.018260
22531 0.0058003 -2.2340 0.98247 0.00034134 0.018353
22542 0.012001 -1.9156 0.93103 -0.0092707 0.018244
22549 0.0079504 -2.0961 0.97936 0.0024188 0.018405
22553 0.0080504 -2.0907 0.97894 -0.0020735 0.018328
22559 0.0084504 -2.0694 0.97695 0.00012154 0.018381
22560 0.0076004 -2.1159 0.98057 0.00044865 0.018359
22561 0.010201 -1.9869 0.96051 0.0053797 0.018519
22562 0.0096005 -2.0135 0.96758 0.0043230 0.018471
22575 0.0079504 -2.0961 0.97936 -0.0012052 0.018335
22590 0.0076504 -2.1130 0.98043 -0.00046631 0.018369
22592 0.0085004 -2.0669 0.97666 -0.0029134 0.018308
22597 0.010401 -1.9784 0.95800 -0.0079937 0.018259
22601 0.010701 -1.9659 0.95348 -0.0065909 0.018280
22603 0.013301 -1.8703 0.90055 -0.010959 0.018221
22604 0.0089004 -2.0467 0.97382 -0.00058885 0.018370
22605 0.014201 -1.8415 0.87627 0.0094641 0.018707
22606 0.0098505 -2.0022 0.96440 -0.0078219 0.018257
22609 0.021401 -1.6602 0.77766 0.021680 0.019113
22619 0.012951 -1.8820 0.90861 -0.011113 0.018220
22620 0.0087004 -2.0567 0.97532 0.00029798 0.018368
22625 0.0071004 -2.1456 0.98163 -0.0025182 0.018310
22634 0.0096005 -2.0135 0.96758 -0.0062517 0.018270
22636 0.0093505 -2.0251 0.97016 -0.0045841 0.018287
22638 0.010601 -1.9700 0.95506 0.0022292 0.018457
22639 0.011701 -1.9267 0.93745 -0.0065948 0.018272
22643 0.010801 -1.9618 0.95179 0.0061477 0.018518
22644 0.39622 -0.18294 0.16760 0.55807 0.040033
22645 0.0085004 -2.0669 0.97666 -0.0032081 0.018308
22646 0.0092505 -2.0298 0.97114 -0.0042332 0.018300
22649 0.0082504 -2.0799 0.97796 0.00018308 0.018372
22652 0.013201 -1.8736 0.90301 -0.010280 0.018236
22655 0.0063003 -2.1979 0.98233 -0.0010468 0.018327
22661 0.0088004 -2.0517 0.97463 -0.0057160 0.018271
22673 0.0095005 -2.0181 0.96854 0.00050986 0.018405
22674 0.0088004 -2.0517 0.97463 2.3161e-05 0.018392
22679 0.0094505 -2.0204 0.96918 -0.0020395 0.018338
22684 0.0073504 -2.1305 0.98119 0.00050943 0.018364
22687 0.0089504 -2.0443 0.97341 -0.0043159 0.018305
22689 0.0082004 -2.0826 0.97826 -0.00098183 0.018343
22691 0.013251 -1.8720 0.90180 -0.010345 0.018228
22693 0.0081504 -2.0853 0.97848 -0.0017393 0.018340
22696 0.0080004 -2.0934 0.97913 -0.00021524 0.018363
22698 0.0080004 -2.0934 0.97913 -0.0018031 0.018329
2270 0.0075004 -2.1216 0.98082 0.0019414 0.018404
22700 0.0076504 -2.1130 0.98043 -0.0018571 0.018320
22704 0.0081504 -2.0853 0.97848 0.0016408 0.018408
22707 0.0058003 -2.2340 0.98247 0.00083421 0.018374
22709 0.012601 -1.8941 0.91796 -0.010036 0.018230
22713 0.012901 -1.8837 0.91052 -0.0095545 0.018243
22723 0.010201 -1.9869 0.96051 -0.0054327 0.018288
22730 0.014501 -1.8323 0.86823 -0.012119 0.018212
22740 0.0075504 -2.1187 0.98070 -0.0013120 0.018326
22746 0.0090005 -2.0418 0.97300 -0.0010211 0.018371
22748 0.0095005 -2.0181 0.96854 -0.0019706 0.018347
2275 0.0094005 -2.0227 0.96969 -0.00029855 0.018372
22754 0.0098505 -2.0022 0.96440 -0.0058195 0.018275
22756 0.0093005 -2.0274 0.97060 -0.0038003 0.018297
2276 0.010101 -1.9912 0.96161 -0.0030040 0.018332
22762 0.0099505 -1.9978 0.96333 -0.0034393 0.018321
22764 0.0097005 -2.0090 0.96618 -0.0050348 0.018280
22765 0.0060003 -2.2192 0.98243 0.00048340 0.018360
22768 0.0099005 -2.0000 0.96399 -0.0057516 0.018277
22769 0.010301 -1.9826 0.95924 -0.0080473 0.018248
2277 0.0099005 -2.0000 0.96399 -0.0050079 0.018288
2278 0.0086504 -2.0592 0.97568 -0.0035488 0.018300
22782 0.0075504 -2.1187 0.98070 4.7488e-05 0.018364
22785 0.010501 -1.9742 0.95639 0.0053429 0.018531
22787 0.012051 -1.9137 0.93027 0.0092388 0.018643
2279 0.0066003 -2.1776 0.98219 -0.00017291 0.018346
22792 0.011201 -1.9459 0.94682 -0.0079280 0.018247
22798 0.0089504 -2.0443 0.97341 -0.0047834 0.018290
22800 0.0084504 -2.0694 0.97695 -2.6847e-05 0.018365
2281 0.011551 -1.9324 0.94040 -0.0085724 0.018246
22810 0.0065003 -2.1842 0.98225 -0.0024460 0.018300
22812 0.015501 -1.8029 0.84812 0.013965 0.019033
22815 0.0081504 -2.0853 0.97848 -0.00098231 0.018349
22817 0.0066503 -2.1743 0.98215 -0.0014205 0.018330
22819 0.010001 -1.9956 0.96269 -0.0058882 0.018271
22820 0.0077004 -2.1101 0.98024 0.0012554 0.018385
22821 0.011651 -1.9286 0.93866 -0.0087453 0.018245
22822 0.013551 -1.8621 0.89279 -0.012043 0.018208
22824 0.014551 -1.8307 0.86673 0.010936 0.018690
22835 0.0071504 -2.1426 0.98155 -0.0012457 0.018332
22837 0.0096505 -2.0112 0.96693 -0.0033270 0.018325
22842 0.0095505 -2.0158 0.96805 -0.00058908 0.018378
22845 0.0081004 -2.0880 0.97870 -0.0010177 0.018355
22850 0.0083004 -2.0773 0.97769 -0.0027402 0.018327
22853 0.0086004 -2.0617 0.97604 3.9152e-05 0.018382
22862 0.012501 -1.8976 0.92089 -0.0084578 0.018247
22863 0.0086004 -2.0617 0.97604 -0.0040597 0.018298
22866 0.0090505 -2.0394 0.97261 0.0018862 0.018411
22867 0.0072504 -2.1365 0.98140 -0.0031708 0.018300
22883 0.0076004 -2.1159 0.98057 -0.0027716 0.018311
22887 0.018601 -1.7223 0.80606 0.019815 0.019125
22890 0.0095005 -2.0181 0.96854 0.0034267 0.018477
22896 0.0079504 -2.0961 0.97936 -0.00018779 0.018364
